session_id,hotspot_id,ssid,location_name,latitude,longitude,session_start,session_end,duration_min,data_mb,device_mac,pii_user_id,pii_email,ip_address,zip_code
CHI-SESS-002872,CHI-HS-0293,CHI-FREE-WIFI,Millennium Park,41.69449,-87.576186,2023-07-29 05:11:45,2023-07-29 07:56:45,165,1892.65,57:af:71:53:ef:a3,USR-68827,user2872@email.com,10.234.147.217,60622
CHI-SESS-002873,CHI-HS-0078,CityOfChicago_Free,Lincoln Park,41.920086,-87.706886,2024-05-01 06:46:02,2024-05-01 07:56:02,70,668.03,c5:38:1d:90:23:4a,USR-46514,user2873@email.com,10.119.146.227,60677
CHI-SESS-002874,CHI-HS-0218,CHI-FREE-WIFI,Wicker Park,41.720253,-87.544852,2023-09-21 05:31:14,2023-09-21 06:02:14,31,898.84,96:57:4b:e6:8f:ef,USR-57728,user2874@email.com,10.139.190.34,60665
CHI-SESS-002875,CHI-HS-0018,CHI-FREE-WIFI,Hyde Park,41.839932,-87.887024,2024-04-28 18:58:20,2024-04-28 20:43:20,105,1865.68,0e:a6:2a:db:24:8a,USR-38655,user2875@email.com,10.127.202.91,60619
CHI-SESS-002876,CHI-HS-0153,CHI-FREE-WIFI,Wicker Park,41.909103,-87.724951,2023-01-29 23:26:44,2023-01-30 00:57:44,91,1799.09,b6:c8:8a:ee:3c:af,USR-19345,user2876@email.com,10.224.105.80,60695
CHI-SESS-002877,CHI-HS-0148,Chicago_Public_Wifi,Rogers Park,41.657487,-87.701119,2023-12-19 05:36:03,2023-12-19 05:53:03,17,1365.86,05:08:5d:aa:05:c8,USR-78721,user2877@email.com,10.223.132.202,60691
CHI-SESS-002878,CHI-HS-0092,Chicago_Public_Wifi,Boystown,41.811047,-87.695121,2023-09-17 18:45:22,2023-09-17 20:58:22,133,463.06,23:8f:04:90:a7:64,USR-55347,user2878@email.com,10.35.233.170,60631
CHI-SESS-002879,CHI-HS-0157,CHI-LINK,Boystown,41.656457,-87.911515,2024-11-26 22:28:18,2024-11-27 01:02:18,154,1279.6,b0:b3:7d:00:a0:d1,USR-84044,user2879@email.com,10.32.252.181,60648
CHI-SESS-002880,CHI-HS-0122,CityOfChicago_Free,Navy Pier,41.932107,-87.858377,2023-05-10 15:32:25,2023-05-10 18:17:25,165,1658.3,ec:cb:86:24:c3:1d,USR-77396,user2880@email.com,10.178.25.133,60685
CHI-SESS-002881,CHI-HS-0292,CityOfChicago_Free,Rogers Park,41.944762,-87.896477,2023-04-08 01:29:22,2023-04-08 04:10:22,161,1281.69,cd:f5:b5:77:1f:96,USR-56269,user2881@email.com,10.118.6.50,60671
CHI-SESS-002882,CHI-HS-0101,CHI-LINK,Lincoln Park,41.951623,-87.865622,2023-09-01 12:24:55,2023-09-01 14:17:55,113,1342.41,d6:75:af:7a:2c:41,USR-78158,user2882@email.com,10.58.244.2,60628
CHI-SESS-002883,CHI-HS-0289,CHI-LINK,Lincoln Park,41.661029,-87.520877,2024-07-07 19:17:35,2024-07-07 20:34:35,77,18.86,19:b7:ab:94:71:05,USR-85391,user2883@email.com,10.212.159.74,60697
CHI-SESS-002884,CHI-HS-0271,CHI-FREE-WIFI,Pilsen,41.822635,-87.588103,2023-03-23 13:08:18,2023-03-23 15:40:18,152,119.4,68:68:c8:aa:88:28,USR-28734,user2884@email.com,10.68.190.243,60658
CHI-SESS-002885,CHI-HS-0055,CHI-LINK,Lincoln Park,41.825944,-87.732679,2023-01-17 14:15:19,2023-01-17 16:05:19,110,999.56,33:f9:5c:86:52:d1,USR-81336,user2885@email.com,10.37.218.211,60694
CHI-SESS-002886,CHI-HS-0204,CHI-LINK,Grant Park,41.925886,-87.89517,2023-12-07 23:56:42,2023-12-08 02:35:42,159,390.34,57:95:13:ed:eb:63,USR-24008,user2886@email.com,10.20.84.71,60677
CHI-SESS-002887,CHI-HS-0228,CHI-LINK,Wicker Park,41.985673,-87.558527,2024-09-04 18:39:33,2024-09-04 19:33:33,54,1023.88,53:35:ee:d1:e6:64,USR-26688,user2887@email.com,10.150.65.7,60630
CHI-SESS-002888,CHI-HS-0269,CityOfChicago_Free,Millennium Park,42.010049,-87.859563,2024-02-22 22:03:25,2024-02-23 00:38:25,155,967.82,8f:18:1e:dc:56:c7,USR-97601,user2888@email.com,10.163.120.209,60675
CHI-SESS-002889,CHI-HS-0113,CHI-LINK,Millennium Park,41.657896,-87.57332,2023-04-19 21:03:08,2023-04-19 23:13:08,130,1944.17,16:94:3c:2c:6c:7e,USR-14697,user2889@email.com,10.206.87.83,60670
CHI-SESS-002890,CHI-HS-0069,CHI-FREE-WIFI,Navy Pier,41.73605,-87.720539,2023-06-16 22:48:42,2023-06-17 00:08:42,80,1019.11,09:66:67:24:f2:e5,USR-83478,user2890@email.com,10.8.176.246,60667
CHI-SESS-002891,CHI-HS-0230,Chicago_Public_Wifi,Wicker Park,41.703254,-87.572613,2024-02-09 19:24:08,2024-02-09 20:47:08,83,359.85,85:89:48:b8:58:b0,USR-86313,user2891@email.com,10.28.87.58,60698
CHI-SESS-002892,CHI-HS-0277,CHI-LINK,Navy Pier,41.837819,-87.789177,2023-06-01 14:31:33,2023-06-01 15:48:33,77,1373.32,36:62:86:25:19:2e,USR-40770,user2892@email.com,10.225.60.200,60639
CHI-SESS-002893,CHI-HS-0243,Chicago_Public_Wifi,Lincoln Park,41.819501,-87.667044,2023-05-08 02:24:19,2023-05-08 04:16:19,112,1657.63,8a:f0:00:38:eb:fe,USR-22121,user2893@email.com,10.254.17.108,60619
CHI-SESS-002894,CHI-HS-0004,Chicago_Public_Wifi,Loop,41.646391,-87.835201,2023-03-27 02:16:58,2023-03-27 03:17:58,61,1599.12,46:7f:27:0f:54:96,USR-15403,user2894@email.com,10.16.78.159,60659
CHI-SESS-002895,CHI-HS-0167,CHI-FREE-WIFI,Rogers Park,41.798091,-87.903393,2023-05-29 06:27:18,2023-05-29 07:00:18,33,676.93,19:24:ec:69:93:c3,USR-94771,user2895@email.com,10.18.137.66,60690
CHI-SESS-002896,CHI-HS-0212,Chicago_Public_Wifi,Grant Park,41.710132,-87.859507,2024-06-12 02:05:21,2024-06-12 04:00:21,115,522.76,bb:2e:da:0b:f9:ca,USR-41255,user2896@email.com,10.215.131.150,60688
CHI-SESS-002897,CHI-HS-0105,Chicago_Public_Wifi,Hyde Park,41.922989,-87.551381,2024-06-02 19:05:56,2024-06-02 19:41:56,36,1606.16,60:e6:79:25:ed:e9,USR-25266,user2897@email.com,10.204.148.177,60615
CHI-SESS-002898,CHI-HS-0256,Chicago_Public_Wifi,Lincoln Park,41.998096,-87.815454,2024-05-20 06:53:01,2024-05-20 07:57:01,64,438.18,8e:d1:db:2f:76:b2,USR-89301,user2898@email.com,10.6.100.173,60620
CHI-SESS-002899,CHI-HS-0240,CHI-FREE-WIFI,Lincoln Park,41.817325,-87.93334,2023-06-15 01:32:06,2023-06-15 03:56:06,144,951.04,d4:26:c7:fb:2a:e3,USR-43907,user2899@email.com,10.209.210.66,60686
CHI-SESS-002900,CHI-HS-0299,CityOfChicago_Free,Hyde Park,41.86576,-87.522005,2024-10-14 15:50:07,2024-10-14 16:38:07,48,1878.55,a7:3f:54:45:50:77,USR-46024,user2900@email.com,10.38.38.12,60670
CHI-SESS-002901,CHI-HS-0120,CHI-FREE-WIFI,Wicker Park,41.870586,-87.880036,2024-08-24 12:53:15,2024-08-24 15:50:15,177,167.26,ff:d7:ee:4b:72:96,USR-38164,user2901@email.com,10.236.214.220,60639
CHI-SESS-002902,CHI-HS-0287,Chicago_Public_Wifi,Hyde Park,41.904193,-87.746606,2024-10-21 07:11:51,2024-10-21 09:35:51,144,732.15,5e:6e:58:45:c9:78,USR-82874,user2902@email.com,10.174.238.75,60632
CHI-SESS-002903,CHI-HS-0145,CHI-FREE-WIFI,Loop,41.833376,-87.785969,2023-11-26 09:00:33,2023-11-26 09:49:33,49,307.42,1a:94:c0:5a:57:f2,USR-13979,user2903@email.com,10.237.220.138,60629
CHI-SESS-002904,CHI-HS-0113,Chicago_Public_Wifi,Millennium Park,41.774809,-87.875113,2023-11-23 18:14:53,2023-11-23 21:06:53,172,1903.26,d1:24:3c:18:b3:a5,USR-31722,user2904@email.com,10.127.12.110,60656
CHI-SESS-002905,CHI-HS-0167,CHI-FREE-WIFI,Millennium Park,41.844492,-87.663596,2024-08-14 13:40:18,2024-08-14 15:29:18,109,392.78,c4:10:df:9b:c1:7f,USR-59987,user2905@email.com,10.14.123.95,60677
CHI-SESS-002906,CHI-HS-0189,Chicago_Public_Wifi,Loop,41.930982,-87.54288,2023-04-06 23:08:59,2023-04-07 00:59:59,111,814.78,56:1d:3e:5d:55:a5,USR-22118,user2906@email.com,10.105.18.248,60616
CHI-SESS-002907,CHI-HS-0203,CHI-FREE-WIFI,Wicker Park,41.870794,-87.534061,2023-02-26 07:03:31,2023-02-26 09:38:31,155,91.0,0b:05:60:21:c5:b2,USR-78643,user2907@email.com,10.148.168.238,60683
CHI-SESS-002908,CHI-HS-0189,CityOfChicago_Free,Wicker Park,41.781861,-87.656208,2024-06-17 07:56:11,2024-06-17 09:29:11,93,1325.15,3a:0f:9b:10:7a:9b,USR-87853,user2908@email.com,10.196.112.130,60671
CHI-SESS-002909,CHI-HS-0074,CityOfChicago_Free,Pilsen,41.749881,-87.723927,2023-08-14 23:39:07,2023-08-15 02:06:07,147,155.2,5a:8a:7e:d9:8c:78,USR-65493,user2909@email.com,10.2.2.143,60650
CHI-SESS-002910,CHI-HS-0187,CityOfChicago_Free,Rogers Park,41.763931,-87.741902,2024-06-05 02:12:38,2024-06-05 03:28:38,76,1202.76,36:7b:d6:b1:08:6c,USR-29030,user2910@email.com,10.239.62.148,60630
CHI-SESS-002911,CHI-HS-0274,Chicago_Public_Wifi,Lincoln Park,41.663518,-87.827772,2023-01-18 05:07:49,2023-01-18 06:22:49,75,574.93,e1:19:df:04:bb:f5,USR-38914,user2911@email.com,10.126.128.210,60698
CHI-SESS-002912,CHI-HS-0259,CHI-FREE-WIFI,Wicker Park,41.714127,-87.929264,2024-03-06 19:27:24,2024-03-06 21:02:24,95,1655.98,09:ea:1f:ee:47:18,USR-92210,user2912@email.com,10.24.238.138,60627
CHI-SESS-002913,CHI-HS-0163,CHI-FREE-WIFI,Pilsen,41.921544,-87.736896,2024-06-17 02:33:04,2024-06-17 02:51:04,18,1383.16,d4:96:07:ff:b9:2b,USR-87006,user2913@email.com,10.210.5.4,60630
CHI-SESS-002914,CHI-HS-0030,CHI-LINK,Pilsen,41.893907,-87.526659,2023-11-20 19:47:05,2023-11-20 21:28:05,101,1096.66,df:4d:59:33:8e:de,USR-44298,user2914@email.com,10.161.120.224,60623
CHI-SESS-002915,CHI-HS-0197,Chicago_Public_Wifi,Hyde Park,41.856041,-87.607524,2023-02-20 06:16:56,2023-02-20 06:38:56,22,1583.0,79:8c:26:55:f8:c5,USR-46679,user2915@email.com,10.87.54.244,60651
CHI-SESS-002916,CHI-HS-0027,Chicago_Public_Wifi,Boystown,41.86096,-87.617746,2023-01-13 08:55:28,2023-01-13 11:29:28,154,1826.88,e7:38:6b:6c:61:32,USR-69634,user2916@email.com,10.149.112.234,60687
CHI-SESS-002917,CHI-HS-0183,Chicago_Public_Wifi,Navy Pier,41.764712,-87.831408,2024-08-29 09:27:33,2024-08-29 11:49:33,142,1180.03,20:03:42:8a:65:2a,USR-68627,user2917@email.com,10.86.59.108,60687
CHI-SESS-002918,CHI-HS-0250,Chicago_Public_Wifi,Rogers Park,41.870294,-87.597262,2023-05-22 08:34:09,2023-05-22 10:06:09,92,1632.29,c7:b9:59:d1:12:04,USR-47668,user2918@email.com,10.172.131.27,60636
CHI-SESS-002919,CHI-HS-0276,CHI-FREE-WIFI,Lincoln Park,41.642294,-87.537946,2023-09-03 09:23:59,2023-09-03 12:20:59,177,274.33,44:75:b6:69:02:44,USR-88529,user2919@email.com,10.129.9.232,60638
CHI-SESS-002920,CHI-HS-0017,CityOfChicago_Free,Lincoln Park,41.891229,-87.917553,2023-01-28 17:17:27,2023-01-28 17:50:27,33,383.05,6d:7c:0b:fa:ae:a1,USR-85028,user2920@email.com,10.195.116.96,60637
CHI-SESS-002921,CHI-HS-0125,CityOfChicago_Free,Navy Pier,41.717851,-87.58371,2023-03-21 21:28:04,2023-03-21 21:45:04,17,1428.78,3e:22:ff:36:bd:c4,USR-99641,user2921@email.com,10.93.196.210,60633
CHI-SESS-002922,CHI-HS-0203,CityOfChicago_Free,Wicker Park,41.971204,-87.52078,2024-02-29 20:01:13,2024-02-29 20:55:13,54,288.53,6f:df:74:25:28:bd,USR-11313,user2922@email.com,10.249.84.73,60660
CHI-SESS-002923,CHI-HS-0136,CHI-FREE-WIFI,Wicker Park,41.826799,-87.855343,2024-02-15 15:40:55,2024-02-15 16:45:55,65,615.75,f1:2f:53:4e:fa:5f,USR-86950,user2923@email.com,10.193.112.18,60641
CHI-SESS-002924,CHI-HS-0073,CHI-LINK,Wicker Park,41.84281,-87.693059,2023-09-09 19:54:26,2023-09-09 22:32:26,158,260.68,e6:83:94:dd:4b:f2,USR-22894,user2924@email.com,10.94.4.27,60665
CHI-SESS-002925,CHI-HS-0187,Chicago_Public_Wifi,Boystown,41.868086,-87.661317,2024-10-10 04:33:18,2024-10-10 05:46:18,73,557.27,8d:3f:5e:2e:ef:e3,USR-88686,user2925@email.com,10.185.136.78,60646
CHI-SESS-002926,CHI-HS-0162,CityOfChicago_Free,Wicker Park,41.643398,-87.769728,2023-05-25 10:27:09,2023-05-25 11:02:09,35,1569.26,74:5b:7d:09:2e:d0,USR-78584,user2926@email.com,10.64.252.155,60682
CHI-SESS-002927,CHI-HS-0143,CHI-LINK,Lincoln Park,41.808267,-87.750728,2024-03-04 23:51:09,2024-03-05 02:08:09,137,711.7,af:26:7d:30:33:83,USR-77408,user2927@email.com,10.202.214.52,60654
CHI-SESS-002928,CHI-HS-0154,CityOfChicago_Free,Rogers Park,41.875707,-87.809807,2023-04-30 07:37:19,2023-04-30 08:19:19,42,1565.6,b5:1f:e5:ae:7b:3e,USR-61017,user2928@email.com,10.93.102.169,60614
CHI-SESS-002929,CHI-HS-0047,Chicago_Public_Wifi,Boystown,41.756159,-87.932924,2024-10-20 07:13:30,2024-10-20 09:13:30,120,952.04,2b:a5:50:21:0e:ce,USR-41700,user2929@email.com,10.69.47.190,60618
CHI-SESS-002930,CHI-HS-0165,CHI-LINK,Navy Pier,41.897854,-87.666573,2024-03-26 03:10:34,2024-03-26 03:51:34,41,8.41,11:a4:2c:a4:65:30,USR-60669,user2930@email.com,10.196.51.178,60611
CHI-SESS-002931,CHI-HS-0295,CHI-LINK,Rogers Park,41.798347,-87.758438,2024-01-14 04:15:22,2024-01-14 06:30:22,135,34.25,17:fa:57:52:7d:52,USR-24105,user2931@email.com,10.100.235.146,60633
CHI-SESS-002932,CHI-HS-0207,Chicago_Public_Wifi,Loop,41.745662,-87.727199,2023-02-26 15:32:35,2023-02-26 17:05:35,93,1629.03,ab:c3:7c:0f:29:a3,USR-97514,user2932@email.com,10.33.213.217,60624
CHI-SESS-002933,CHI-HS-0154,Chicago_Public_Wifi,Navy Pier,41.800306,-87.873023,2023-03-20 01:51:04,2023-03-20 04:31:04,160,196.0,9a:2a:55:2c:66:c4,USR-11563,user2933@email.com,10.0.8.76,60672
CHI-SESS-002934,CHI-HS-0080,CHI-LINK,Hyde Park,41.710441,-87.743976,2023-11-27 14:31:37,2023-11-27 15:19:37,48,1073.13,37:19:93:a7:6a:cc,USR-61505,user2934@email.com,10.106.160.170,60652
CHI-SESS-002935,CHI-HS-0054,Chicago_Public_Wifi,Wicker Park,41.745791,-87.632075,2023-01-16 09:58:16,2023-01-16 12:06:16,128,1736.12,0e:e5:81:9c:61:49,USR-27511,user2935@email.com,10.171.61.112,60663
CHI-SESS-002936,CHI-HS-0262,CHI-LINK,Hyde Park,41.784934,-87.936925,2023-02-03 18:21:38,2023-02-03 19:37:38,76,912.43,23:85:a8:02:1c:74,USR-69163,user2936@email.com,10.46.253.104,60626
CHI-SESS-002937,CHI-HS-0263,CHI-FREE-WIFI,Lincoln Park,41.815493,-87.539345,2023-07-26 01:13:35,2023-07-26 01:22:35,9,509.14,61:53:bb:70:77:db,USR-82191,user2937@email.com,10.250.169.239,60692
CHI-SESS-002938,CHI-HS-0044,CHI-FREE-WIFI,Hyde Park,41.654183,-87.868577,2023-08-25 00:22:35,2023-08-25 03:12:35,170,1320.83,60:95:53:b5:71:3a,USR-31675,user2938@email.com,10.24.159.200,60659
CHI-SESS-002939,CHI-HS-0181,CityOfChicago_Free,Grant Park,41.95032,-87.7936,2023-07-31 06:19:43,2023-07-31 08:58:43,159,1176.14,f6:f9:31:55:52:61,USR-59309,user2939@email.com,10.42.146.248,60637
CHI-SESS-002940,CHI-HS-0143,CHI-FREE-WIFI,Millennium Park,41.9284,-87.579486,2024-06-19 05:58:43,2024-06-19 06:12:43,14,1518.04,cd:b4:3b:95:9d:e5,USR-65280,user2940@email.com,10.46.254.154,60667
CHI-SESS-002941,CHI-HS-0189,Chicago_Public_Wifi,Boystown,41.742639,-87.763342,2023-03-29 13:33:08,2023-03-29 13:40:08,7,673.45,11:7d:db:ef:82:af,USR-69624,user2941@email.com,10.249.33.91,60680
CHI-SESS-002942,CHI-HS-0069,CHI-LINK,Boystown,41.711994,-87.645017,2023-02-21 04:44:59,2023-02-21 06:22:59,98,1383.59,07:94:22:e6:bf:a0,USR-76293,user2942@email.com,10.89.239.156,60686
CHI-SESS-002943,CHI-HS-0116,CHI-LINK,Pilsen,41.95465,-87.563103,2024-09-26 20:35:39,2024-09-26 23:11:39,156,1199.67,10:18:9e:e2:5f:17,USR-59569,user2943@email.com,10.50.150.66,60639
CHI-SESS-002944,CHI-HS-0219,Chicago_Public_Wifi,Loop,41.678719,-87.597067,2024-04-21 18:40:01,2024-04-21 18:41:01,1,423.56,66:a6:30:e9:84:c3,USR-93428,user2944@email.com,10.144.200.41,60677
CHI-SESS-002945,CHI-HS-0028,CHI-FREE-WIFI,Millennium Park,41.768523,-87.787119,2023-06-12 12:49:57,2023-06-12 13:25:57,36,719.18,d2:2d:cd:f0:04:5f,USR-35735,user2945@email.com,10.63.50.62,60610
CHI-SESS-002946,CHI-HS-0239,CHI-LINK,Boystown,42.011422,-87.583405,2023-12-09 19:18:38,2023-12-09 20:11:38,53,848.11,5e:b5:ad:32:9d:43,USR-83596,user2946@email.com,10.123.123.112,60621
CHI-SESS-002947,CHI-HS-0087,CHI-LINK,Lincoln Park,41.649408,-87.671113,2023-04-06 05:25:41,2023-04-06 05:35:41,10,1396.99,de:dc:16:a8:10:db,USR-43394,user2947@email.com,10.62.65.245,60645
CHI-SESS-002948,CHI-HS-0257,CHI-LINK,Lincoln Park,41.778783,-87.690748,2024-01-08 11:12:01,2024-01-08 11:57:01,45,1792.09,9c:be:1a:7c:9e:79,USR-86841,user2948@email.com,10.169.118.121,60623
CHI-SESS-002949,CHI-HS-0247,CHI-FREE-WIFI,Pilsen,41.828385,-87.67869,2023-08-09 07:05:30,2023-08-09 07:17:30,12,639.01,f0:1b:d5:db:be:15,USR-48326,user2949@email.com,10.9.27.25,60685
CHI-SESS-002950,CHI-HS-0288,CityOfChicago_Free,Wicker Park,41.873259,-87.576457,2023-06-04 07:03:26,2023-06-04 09:28:26,145,1543.58,0c:cb:b2:9d:b7:56,USR-23328,user2950@email.com,10.214.30.121,60622
CHI-SESS-002951,CHI-HS-0289,CityOfChicago_Free,Rogers Park,41.877065,-87.639943,2024-06-30 23:09:10,2024-07-01 01:29:10,140,380.92,90:5a:ab:d0:18:21,USR-11966,user2951@email.com,10.249.98.22,60664
CHI-SESS-002952,CHI-HS-0076,Chicago_Public_Wifi,Loop,41.69594,-87.890531,2023-04-17 16:28:18,2023-04-17 16:55:18,27,32.08,10:9f:56:28:c2:7d,USR-70078,user2952@email.com,10.137.10.74,60645
CHI-SESS-002953,CHI-HS-0111,Chicago_Public_Wifi,Navy Pier,41.807549,-87.556954,2023-08-22 07:00:27,2023-08-22 08:39:27,99,743.78,9f:06:ce:cd:5d:61,USR-53476,user2953@email.com,10.146.106.98,60685
CHI-SESS-002954,CHI-HS-0182,Chicago_Public_Wifi,Boystown,41.725336,-87.57937,2024-01-19 17:27:32,2024-01-19 19:09:32,102,1282.8,85:cd:6b:b0:8a:bc,USR-79848,user2954@email.com,10.69.125.129,60658
CHI-SESS-002955,CHI-HS-0028,CityOfChicago_Free,Lincoln Park,41.841955,-87.588882,2023-05-24 13:35:59,2023-05-24 15:55:59,140,937.83,48:12:d7:29:e9:50,USR-16148,user2955@email.com,10.26.228.40,60646
CHI-SESS-002956,CHI-HS-0135,CHI-LINK,Hyde Park,41.888568,-87.844272,2023-07-26 08:39:30,2023-07-26 11:21:30,162,632.55,34:69:6e:f1:93:3e,USR-97222,user2956@email.com,10.109.12.103,60682
CHI-SESS-002957,CHI-HS-0079,CityOfChicago_Free,Lincoln Park,41.925742,-87.854262,2024-09-21 05:02:56,2024-09-21 06:18:56,76,300.84,2c:f1:69:24:b5:d7,USR-18694,user2957@email.com,10.48.48.36,60627
CHI-SESS-002958,CHI-HS-0151,Chicago_Public_Wifi,Pilsen,41.711056,-87.933133,2024-01-30 21:01:57,2024-01-30 23:50:57,169,1241.87,d3:0a:91:46:8f:48,USR-68063,user2958@email.com,10.83.132.90,60647
CHI-SESS-002959,CHI-HS-0147,CityOfChicago_Free,Navy Pier,41.941369,-87.828541,2023-05-08 10:55:23,2023-05-08 13:01:23,126,872.03,9d:60:64:5d:73:8d,USR-79330,user2959@email.com,10.195.52.126,60643
CHI-SESS-002960,CHI-HS-0003,CHI-LINK,Lincoln Park,41.969492,-87.789048,2024-11-15 16:52:08,2024-11-15 19:34:08,162,1813.79,f3:53:ed:f5:3c:1c,USR-96224,user2960@email.com,10.181.136.7,60695
CHI-SESS-002961,CHI-HS-0067,CityOfChicago_Free,Lincoln Park,41.931764,-87.681122,2024-06-09 07:49:36,2024-06-09 10:07:36,138,1366.9,39:da:e5:88:c5:78,USR-53274,user2961@email.com,10.217.195.89,60625
CHI-SESS-002962,CHI-HS-0257,CHI-LINK,Rogers Park,41.716276,-87.891174,2024-12-08 01:15:01,2024-12-08 02:17:01,62,1898.85,40:55:c4:10:97:64,USR-93041,user2962@email.com,10.78.156.192,60659
CHI-SESS-002963,CHI-HS-0103,CityOfChicago_Free,Pilsen,41.950878,-87.853028,2024-11-22 19:00:52,2024-11-22 21:26:52,146,805.33,e2:1b:fa:36:c3:49,USR-40823,user2963@email.com,10.165.11.118,60674
CHI-SESS-002964,CHI-HS-0212,CHI-LINK,Lincoln Park,41.82222,-87.781572,2023-09-30 00:06:57,2023-09-30 02:54:57,168,356.62,93:99:b9:da:2f:d0,USR-31717,user2964@email.com,10.145.93.7,60683
CHI-SESS-002965,CHI-HS-0235,CHI-LINK,Hyde Park,41.882965,-87.530485,2023-04-02 15:56:19,2023-04-02 16:39:19,43,1009.01,a6:8f:5d:75:f3:cb,USR-84030,user2965@email.com,10.112.129.186,60618
CHI-SESS-002966,CHI-HS-0245,CHI-FREE-WIFI,Hyde Park,41.843174,-87.585992,2024-09-22 10:14:45,2024-09-22 11:36:45,82,640.27,ee:6e:77:e8:d7:2d,USR-52070,user2966@email.com,10.97.29.249,60685
CHI-SESS-002967,CHI-HS-0049,Chicago_Public_Wifi,Wicker Park,41.710908,-87.633256,2024-07-23 18:56:33,2024-07-23 21:41:33,165,139.91,c0:ee:1d:8e:94:73,USR-71615,user2967@email.com,10.17.148.99,60631
CHI-SESS-002968,CHI-HS-0244,CHI-FREE-WIFI,Hyde Park,41.82355,-87.92409,2024-09-05 00:03:41,2024-09-05 00:52:41,49,1149.2,03:f3:65:1c:81:79,USR-36807,user2968@email.com,10.14.78.146,60615
CHI-SESS-002969,CHI-HS-0036,CHI-LINK,Rogers Park,41.746188,-87.591142,2024-03-14 07:31:05,2024-03-14 10:11:05,160,193.64,60:5a:f7:87:8c:a8,USR-46612,user2969@email.com,10.174.245.15,60619
CHI-SESS-002970,CHI-HS-0193,Chicago_Public_Wifi,Hyde Park,41.771128,-87.759877,2024-10-12 16:18:51,2024-10-12 18:25:51,127,1113.05,19:d3:c4:76:55:ba,USR-28919,user2970@email.com,10.56.201.207,60674
CHI-SESS-002971,CHI-HS-0177,CityOfChicago_Free,Navy Pier,41.878912,-87.878593,2023-11-11 21:40:18,2023-11-12 00:39:18,179,241.59,b8:49:61:c8:b5:73,USR-31853,user2971@email.com,10.88.58.118,60628
CHI-SESS-002972,CHI-HS-0066,CHI-FREE-WIFI,Lincoln Park,41.893726,-87.703916,2024-09-29 06:48:56,2024-09-29 08:37:56,109,1874.11,8c:0a:90:c7:4f:b7,USR-27529,user2972@email.com,10.38.26.32,60630
CHI-SESS-002973,CHI-HS-0273,Chicago_Public_Wifi,Loop,41.70324,-87.85227,2023-01-15 21:10:08,2023-01-15 23:59:08,169,35.67,c0:31:65:b8:51:a6,USR-17967,user2973@email.com,10.229.55.48,60653
CHI-SESS-002974,CHI-HS-0117,CityOfChicago_Free,Loop,41.667219,-87.68221,2023-08-24 23:27:02,2023-08-25 01:33:02,126,923.26,e6:ce:86:54:84:ab,USR-13401,user2974@email.com,10.19.219.157,60651
CHI-SESS-002975,CHI-HS-0124,CHI-LINK,Rogers Park,41.792702,-87.714248,2024-05-02 14:39:33,2024-05-02 17:18:33,159,374.37,62:f4:5e:02:42:b5,USR-46066,user2975@email.com,10.37.179.101,60675
CHI-SESS-002976,CHI-HS-0077,CHI-FREE-WIFI,Rogers Park,41.770152,-87.896179,2023-12-19 11:01:50,2023-12-19 12:10:50,69,1540.7,e6:0c:be:55:37:d6,USR-26049,user2976@email.com,10.99.214.184,60611
CHI-SESS-002977,CHI-HS-0269,CHI-FREE-WIFI,Lincoln Park,41.971854,-87.58401,2024-01-20 10:21:38,2024-01-20 11:38:38,77,344.32,f0:c8:0e:5d:8a:2e,USR-74719,user2977@email.com,10.201.207.157,60627
CHI-SESS-002978,CHI-HS-0214,Chicago_Public_Wifi,Boystown,41.830745,-87.537095,2023-05-03 22:48:33,2023-05-03 22:49:33,1,299.13,9e:ba:56:78:7c:e7,USR-83271,user2978@email.com,10.133.9.242,60688
CHI-SESS-002979,CHI-HS-0221,Chicago_Public_Wifi,Rogers Park,41.770879,-87.809116,2023-01-21 00:02:51,2023-01-21 01:28:51,86,262.83,a6:b9:60:9d:04:c4,USR-36439,user2979@email.com,10.232.186.66,60619
CHI-SESS-002980,CHI-HS-0258,Chicago_Public_Wifi,Wicker Park,41.84108,-87.599755,2023-03-07 19:10:07,2023-03-07 20:29:07,79,592.98,5d:34:df:30:1f:4a,USR-22230,user2980@email.com,10.204.240.14,60670
CHI-SESS-002981,CHI-HS-0001,CHI-FREE-WIFI,Rogers Park,41.706802,-87.686004,2024-11-21 16:39:47,2024-11-21 17:58:47,79,780.87,4a:52:bd:94:95:40,USR-41246,user2981@email.com,10.94.178.212,60650
CHI-SESS-002982,CHI-HS-0196,CHI-LINK,Hyde Park,42.01212,-87.714543,2024-02-27 00:31:15,2024-02-27 01:18:15,47,1546.14,71:e0:25:4c:01:cb,USR-62354,user2982@email.com,10.146.87.95,60641
CHI-SESS-002983,CHI-HS-0060,CHI-LINK,Hyde Park,41.835524,-87.646707,2023-05-23 06:48:42,2023-05-23 08:42:42,114,1524.38,4a:3c:5c:79:16:6b,USR-55316,user2983@email.com,10.208.150.216,60613
CHI-SESS-002984,CHI-HS-0273,CHI-FREE-WIFI,Loop,41.949297,-87.84095,2024-06-11 09:57:47,2024-06-11 12:27:47,150,729.68,b3:4e:02:04:79:4f,USR-65914,user2984@email.com,10.157.151.107,60622
